ID,adj.P.Val,P.Value,t,B,logFC,Gene,Gene.title
32658_at,4.12E-01,3.40E-01,-0.964788,-6.2326,-0.0856319,VPS52,"VPS52, GARP complex subunit"
41286_at,4.12E-01,3.40E-01,0.964618,-6.23276,0.0633378,TACSTD2,tumor-associated calcium signal transducer 2
33680_f_at,4.12E-01,3.40E-01,-0.964245,-6.23312,-0.1488478,GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1,G antigen 10///G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
35130_at,4.12E-01,3.40E-01,-0.964159,-6.2332,-0.1412672,GSR,glutathione-disulfide reductase
2059_s_at,4.13E-01,3.41E-01,0.963397,-6.23393,0.1622485,LCK,"LCK proto-oncogene, Src family tyrosine kinase"
37335_at,4.13E-01,3.41E-01,-0.963381,-6.23394,-0.0704018,DGUOK,deoxyguanosine kinase
39593_at,4.13E-01,3.41E-01,0.963282,-6.23403,0.3770515,FGL2,fibrinogen like 2
1736_at,4.13E-01,3.41E-01,0.962831,-6.23446,0.3274721,IGFBP6,insulin like growth factor binding protein 6
39239_at,4.13E-01,3.41E-01,-0.962567,-6.23471,-0.0754483,LOC100996919///CD8B,putative T-cell surface glycoprotein CD8 beta-2 chain-like///CD8b molecule
36190_at,4.13E-01,3.41E-01,0.962557,-6.23472,0.0645313,LOC101060399///CDR2,cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2
34689_at,4.14E-01,3.42E-01,-0.961358,-6.23586,-0.0638034,ATRIP///TREX1,ATR interacting protein///three prime repair exonuclease 1
37624_at,4.14E-01,3.42E-01,-0.960912,-6.23628,-0.2869993,CA3,carbonic anhydrase 3
34985_at,4.14E-01,3.42E-01,0.96034,-6.23683,0.1673888,CILP,cartilage intermediate layer protein
40976_at,4.15E-01,3.42E-01,-0.959551,-6.23757,-0.0687343,KATNB1,katanin regulatory subunit B1
1055_g_at,4.15E-01,3.43E-01,0.959335,-6.23778,0.1941509,RFC4,replication factor C subunit 4
33408_at,4.15E-01,3.43E-01,-0.959311,-6.2378,-0.0966924,DIP2C,disco interacting protein 2 homolog C
1957_s_at,4.15E-01,3.43E-01,-0.959293,-6.23782,-0.0730075,TGFBR1,transforming growth factor beta receptor 1
433_at,4.15E-01,3.43E-01,-0.958391,-6.23867,-0.050541,TRAC///TRAJ17///TRAV20///TRDV2,T-cell receptor alpha constant///T cell receptor alpha joining 17///T cell receptor alpha variable 20///T cell receptor delta variable 2
31497_at,4.16E-01,3.43E-01,0.958019,-6.23902,0.1466585,GAGE8///GAGE2A///GAGE2D///GAGE13///GAGE2B///GAGE2E///GAGE2C///GAGE1,G antigen 8///G antigen 2A///G antigen 2D///G antigen 13///G antigen 2B///G antigen 2E///G antigen 2C///G antigen 1
35621_at,4.16E-01,3.44E-01,0.957236,-6.23976,0.1109678,PMVK,phosphomevalonate kinase
40087_at,4.16E-01,3.44E-01,-0.956529,-6.24043,-0.0921302,UNC13B,unc-13 homolog B
39208_i_at,4.17E-01,3.44E-01,0.956214,-6.24073,0.15511,PPBP,pro-platelet basic protein
36377_at,4.17E-01,3.44E-01,-0.95616,-6.24078,-0.0888033,IL18R1,interleukin 18 receptor 1
31757_at,4.17E-01,3.44E-01,-0.955888,-6.24103,-0.0536739,STK35,serine/threonine kinase 35
909_g_at,4.17E-01,3.45E-01,0.955293,-6.24159,0.1362124,IFIT2,interferon induced protein with tetratricopeptide repeats 2
36671_at,4.17E-01,3.45E-01,-0.954414,-6.24242,-0.1485257,ASNS,asparagine synthetase (glutamine-hydrolyzing)
39546_s_at,4.18E-01,3.46E-01,-0.953438,-6.24334,-0.0530917,NOL7,nucleolar protein 7
36876_at,4.18E-01,3.46E-01,-0.952828,-6.24391,-0.0712521,FAH,fumarylacetoacetate hydrolase
33322_i_at,4.19E-01,3.46E-01,0.951896,-6.24479,0.213983,SFN,stratifin
40877_s_at,4.19E-01,3.46E-01,-0.951828,-6.24485,-0.1085108,HERC2P9///HERC2P2,hect domain and RLD 2 pseudogene 9///hect domain and RLD 2 pseudogene 2
289_at,4.19E-01,3.46E-01,0.951552,-6.24511,0.1182863,STAT3,signal transducer and activator of transcription 3
38517_at,4.19E-01,3.47E-01,-0.950881,-6.24574,-0.097573,IRF9,interferon regulatory factor 9
37002_at,4.19E-01,3.47E-01,0.950754,-6.24586,0.1540678,BLVRB,biliverdin reductase B
1173_g_at,4.20E-01,3.48E-01,0.949032,-6.24748,0.1329244,SAT1,spermidine/spermine N1-acetyltransferase 1
35465_at,4.20E-01,3.48E-01,-0.948875,-6.24762,-0.037927,SLC25A40,solute carrier family 25 member 40
35775_at,4.21E-01,3.48E-01,0.948702,-6.24779,0.0580465,SMYD2,SET and MYND domain containing 2
31885_at,4.21E-01,3.48E-01,-0.948307,-6.24816,-0.0899259,PTPN3,"protein tyrosine phosphatase, non-receptor type 3"
33586_at,4.21E-01,3.48E-01,-0.948104,-6.24835,-0.1181512,,
32794_g_at,4.21E-01,3.48E-01,0.947891,-6.24855,0.2201061,TRBC1,T cell receptor beta constant 1
37623_at,4.21E-01,3.48E-01,-0.947703,-6.24872,-0.2675761,NR4A2,nuclear receptor subfamily 4 group A member 2
38945_at,4.21E-01,3.48E-01,-0.94763,-6.24879,-0.1908706,MTF1,metal regulatory transcription factor 1
40806_at,4.21E-01,3.49E-01,-0.947258,-6.24914,-0.043972,MGAT2,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
41042_r_at,4.21E-01,3.49E-01,-0.947098,-6.24929,-0.0403255,MYO7A,myosin VIIA
910_at,4.21E-01,3.49E-01,-0.946841,-6.24953,-0.2227406,TK1,thymidine kinase 1
39029_at,4.21E-01,3.49E-01,-0.946614,-6.24974,-0.1061294,BUD31,BUD31 homolog
39926_at,4.22E-01,3.49E-01,0.946283,-6.25005,0.0703888,SMAD5,SMAD family member 5
32311_r_at,4.22E-01,3.49E-01,-0.946073,-6.25024,-0.0623943,PMS2P9///LOC441259///PMS2///PMS2P5///PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene///PMS1 homolog 2, mismatch repair system component///PMS1 homolog 2, mismatch repair system component pseudogene 5///PMS1 homolog 2, mismatch repair system component pseudogene 1"
39527_at,4.22E-01,3.49E-01,0.946004,-6.25031,0.0377327,PAIP2B,poly(A) binding protein interacting protein 2B
35993_s_at,4.22E-01,3.49E-01,-0.945657,-6.25063,-0.0558855,LIN37,lin-37 DREAM MuvB core complex component
32648_at,4.22E-01,3.49E-01,-0.945579,-6.25071,-0.2118028,DLK1,delta like non-canonical Notch ligand 1
33880_at,4.22E-01,3.50E-01,0.944959,-6.25128,0.1088704,ACSL3,acyl-CoA synthetase long-chain family member 3
1365_at,4.22E-01,3.50E-01,0.944686,-6.25154,0.1773702,IL2RB,interleukin 2 receptor subunit beta
35972_at,4.22E-01,3.50E-01,0.944586,-6.25163,0.0712818,RNASEH2B,ribonuclease H2 subunit B
35583_at,4.22E-01,3.50E-01,-0.944347,-6.25185,-0.2164673,XAF1,XIAP associated factor 1
690_s_at,4.22E-01,3.50E-01,0.944187,-6.252,0.0497076,KDR,kinase insert domain receptor
36592_at,4.22E-01,3.50E-01,0.94417,-6.25202,0.0489276,PHB,prohibitin
33331_at,4.23E-01,3.51E-01,0.943471,-6.25267,0.3022502,MALL,"mal, T-cell differentiation protein like"
40695_at,4.23E-01,3.51E-01,-0.943396,-6.25274,-0.0858485,IMPDH1,inosine monophosphate dehydrogenase 1
40329_at,4.23E-01,3.51E-01,-0.942977,-6.25313,-0.1130213,SLC39A7,solute carrier family 39 member 7
36347_f_at,4.23E-01,3.51E-01,-0.942556,-6.25352,-0.1995015,HIST1H2BN,"histone cluster 1, H2bn"
37599_at,4.24E-01,3.51E-01,-0.942058,-6.25399,-0.1324199,AOX1,aldehyde oxidase 1
33559_at,4.24E-01,3.52E-01,0.941445,-6.25456,0.2459407,PTK6,protein tyrosine kinase 6
37758_s_at,4.24E-01,3.52E-01,0.94089,-6.25507,0.0846603,,
1719_at,4.24E-01,3.52E-01,-0.940375,-6.25555,-0.0644708,MSH3,mutS homolog 3
41047_at,4.25E-01,3.52E-01,0.939781,-6.2561,0.0781832,C9orf16,chromosome 9 open reading frame 16
1909_at,4.25E-01,3.52E-01,0.939763,-6.25612,0.0871675,BCL2,"BCL2, apoptosis regulator"
32336_at,4.25E-01,3.52E-01,-0.939614,-6.25626,-0.1143554,ALDOA,"aldolase, fructose-bisphosphate A"
33671_f_at,4.25E-01,3.53E-01,-0.939056,-6.25677,-0.1379895,GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1,G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
37783_at,4.25E-01,3.53E-01,-0.938887,-6.25693,-0.0533882,,
35570_at,4.26E-01,3.53E-01,-0.938258,-6.25751,-0.0358408,SLCO1B1,solute carrier organic anion transporter family member 1B1
34091_s_at,4.26E-01,3.53E-01,0.937984,-6.25777,0.2029014,VIM,vimentin
36318_at,4.26E-01,3.54E-01,0.937495,-6.25822,0.1238221,SLC6A15,solute carrier family 6 member 15
1743_s_at,4.27E-01,3.54E-01,0.935842,-6.25975,0.0370082,SKIL,SKI-like proto-oncogene
40127_at,4.27E-01,3.54E-01,-0.935795,-6.25979,-0.1353934,SFXN3,sideroflexin 3
713_at,4.27E-01,3.54E-01,0.93579,-6.2598,0.0698271,MAX,MYC associated factor X
33192_g_at,4.27E-01,3.55E-01,0.935177,-6.26036,0.0788961,SLF2,SMC5-SMC6 complex localization factor 2
39709_at,4.27E-01,3.55E-01,-0.935024,-6.2605,-0.1067691,SEPW1,"selenoprotein W, 1"
40445_at,4.27E-01,3.55E-01,-0.935007,-6.26052,-0.1949718,ELF3,E74 like ETS transcription factor 3
41014_s_at,4.27E-01,3.55E-01,0.934825,-6.26069,0.2377453,PITX2,paired like homeodomain 2
587_at,4.27E-01,3.55E-01,0.934622,-6.26088,0.0920199,S1PR1,sphingosine-1-phosphate receptor 1
34873_at,4.27E-01,3.55E-01,0.934465,-6.26102,0.2169985,NEBL,nebulette
39058_at,4.28E-01,3.56E-01,-0.932798,-6.26256,-0.088187,ABR,active BCR-related
34255_at,4.28E-01,3.56E-01,0.932592,-6.26275,0.0599175,DGAT1,diacylglycerol O-acyltransferase 1
35313_at,4.29E-01,3.56E-01,-0.931934,-6.26335,-0.0907769,SEC16A,"SEC16 homolog A, endoplasmic reticulum export factor"
35427_at,4.29E-01,3.57E-01,-0.931066,-6.26415,-0.0408258,DRC3,dynein regulatory complex subunit 3
41349_at,4.30E-01,3.58E-01,0.929762,-6.26535,0.0794539,PSEN2,presenilin 2
2029_at,4.30E-01,3.58E-01,0.929631,-6.26547,0.0624842,ARHGAP5,Rho GTPase activating protein 5
40388_at,4.30E-01,3.58E-01,-0.929402,-6.26568,-0.0444362,DLGAP1,DLG associated protein 1
37803_at,4.30E-01,3.58E-01,0.928941,-6.2661,0.0478747,FAM63B,family with sequence similarity 63 member B
32048_at,4.31E-01,3.58E-01,-0.928812,-6.26622,-0.0401726,TCEB3-AS1,TCEB3 antisense RNA 1
546_at,4.31E-01,3.58E-01,0.928236,-6.26675,0.0979974,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha"
40241_at,4.31E-01,3.58E-01,-0.927863,-6.26709,-0.0417278,,
33903_at,4.31E-01,3.59E-01,-0.927702,-6.26724,-0.0800331,MIR637///DAPK3,microRNA 637///death associated protein kinase 3
447_g_at,4.31E-01,3.59E-01,-0.927437,-6.26748,-0.1026419,CSNK1G2,casein kinase 1 gamma 2
41372_at,4.31E-01,3.59E-01,0.927052,-6.26783,0.0638062,ATG14,autophagy related 14
1347_at,4.32E-01,3.59E-01,-0.926667,-6.26819,-0.1601421,CDC25B,cell division cycle 25B
34794_r_at,4.32E-01,3.60E-01,0.925678,-6.26909,0.0784833,PLS3,plastin 3
31623_f_at,4.32E-01,3.60E-01,0.925596,-6.26917,0.1844168,MT1A,metallothionein 1A
39145_at,4.32E-01,3.60E-01,-0.925565,-6.2692,-0.1909914,MYL9,myosin light chain 9
37831_at,4.32E-01,3.60E-01,0.925183,-6.26954,0.0700591,SIPA1L3,signal induced proliferation associated 1 like 3
1981_s_at,4.32E-01,3.60E-01,-0.924962,-6.26975,-0.1289617,MAX,MYC associated factor X
39615_at,4.33E-01,3.60E-01,-0.924755,-6.26994,-0.1656148,KAZN,"kazrin, periplakin interacting protein"
1053_at,4.34E-01,3.61E-01,0.922125,-6.27233,0.0940099,RFC2,replication factor C subunit 2
34334_at,4.35E-01,3.62E-01,0.921232,-6.27315,0.1148833,EFNB2,ephrin B2
39625_at,4.35E-01,3.62E-01,0.921127,-6.27324,0.2190815,EXPH5,exophilin 5
36870_at,4.35E-01,3.62E-01,0.921121,-6.27325,0.0787675,VPS8,"VPS8, CORVET complex subunit"
38274_at,4.35E-01,3.62E-01,-0.920918,-6.27343,-0.0543777,TMEM115,transmembrane protein 115
36791_g_at,4.35E-01,3.62E-01,-0.920371,-6.27393,-0.2401443,TPM1,tropomyosin 1 (alpha)
34409_at,4.35E-01,3.63E-01,0.919661,-6.27458,0.1034581,LRP10,LDL receptor related protein 10
1593_at,4.36E-01,3.63E-01,0.918516,-6.27562,0.0529991,FGF2,fibroblast growth factor 2
40049_at,4.36E-01,3.63E-01,0.918324,-6.27579,0.0770012,DAPK1,death associated protein kinase 1
1586_at,4.37E-01,3.64E-01,0.917098,-6.2769,0.192259,IGFBP3,insulin like growth factor binding protein 3
36508_at,4.37E-01,3.64E-01,0.916505,-6.27744,0.1452832,GPC4,glypican 4
37622_r_at,4.37E-01,3.64E-01,0.916333,-6.2776,0.0694991,PSIP1,PC4 and SFRS1 interacting protein 1
37960_at,4.38E-01,3.65E-01,0.915533,-6.27832,0.1463829,CHST2,carbohydrate sulfotransferase 2
190_at,4.38E-01,3.65E-01,-0.915454,-6.27839,-0.180519,NR4A3,nuclear receptor subfamily 4 group A member 3
39674_r_at,4.38E-01,3.65E-01,0.914524,-6.27923,0.0730921,ECM2,extracellular matrix protein 2
39758_f_at,4.38E-01,3.65E-01,0.914349,-6.27939,0.0841833,LAMP1,lysosomal associated membrane protein 1
39064_at,4.39E-01,3.66E-01,-0.913694,-6.27998,-0.057669,ST20-MTHFS///MTHFS,"ST20-MTHFS readthrough///5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)"
32810_at,4.39E-01,3.66E-01,-0.913553,-6.28011,-0.0752436,TPMT,thiopurine S-methyltransferase
37746_r_at,4.39E-01,3.66E-01,-0.913183,-6.28044,-0.0734345,ST5,suppression of tumorigenicity 5
37764_at,4.39E-01,3.66E-01,-0.912341,-6.2812,-0.0411301,HLCS,holocarboxylase synthetase
41857_r_at,4.39E-01,3.67E-01,0.912304,-6.28124,0.050059,ABHD3,abhydrolase domain containing 3
38194_s_at,4.40E-01,3.67E-01,0.911708,-6.28177,0.5287044,IGK///IGKC,immunoglobulin kappa locus///immunoglobulin kappa constant
31957_r_at,4.40E-01,3.67E-01,-0.91101,-6.2824,-0.059291,RPLP1,ribosomal protein lateral stalk subunit P1
1966_i_at,4.40E-01,3.67E-01,0.910724,-6.28266,0.0543705,,
32198_at,4.41E-01,3.68E-01,-0.910026,-6.28329,-0.0545409,COMMD4,COMM domain containing 4
39755_at,4.41E-01,3.68E-01,0.909165,-6.28406,0.1601441,XBP1,X-box binding protein 1
37379_at,4.41E-01,3.68E-01,-0.908965,-6.28424,-0.0726096,SF3A3,splicing factor 3a subunit 3
35685_at,4.41E-01,3.68E-01,-0.908838,-6.28436,-0.0496588,RING1,ring finger protein 1
724_at,4.41E-01,3.68E-01,0.908758,-6.28443,0.0547985,GRK3,G protein-coupled receptor kinase 3
40830_at,4.41E-01,3.68E-01,-0.908624,-6.28455,-0.0375249,DNAJC4,DnaJ heat shock protein family (Hsp40) member C4
1990_g_at,4.42E-01,3.69E-01,0.908189,-6.28494,0.0612858,BRCA2,"BRCA2, DNA repair associated"
425_at,4.42E-01,3.69E-01,0.907114,-6.2859,0.3326527,IFI27,interferon alpha inducible protein 27
32910_at,4.42E-01,3.69E-01,-0.906879,-6.28611,-0.0502015,KDM7A,lysine demethylase 7A
35975_at,4.42E-01,3.69E-01,0.906624,-6.28634,0.0711956,MLLT3,"MLLT3, super elongation complex subunit"
41216_r_at,4.42E-01,3.70E-01,0.906447,-6.2865,0.0526264,ID2,"inhibitor of DNA binding 2, HLH protein"
40260_g_at,4.43E-01,3.70E-01,-0.905221,-6.2876,-0.0958643,RBFOX2,"RNA binding protein, fox-1 homolog 2"
41460_at,4.43E-01,3.70E-01,-0.904924,-6.28787,-0.0585743,RBM14,RNA binding motif protein 14
38741_at,4.43E-01,3.70E-01,-0.904834,-6.28795,-0.0490433,CYTH2,cytohesin 2
36275_at,4.43E-01,3.71E-01,-0.90465,-6.28811,-0.082947,SEMA6A,semaphorin 6A
37979_at,4.45E-01,3.72E-01,-0.901871,-6.29059,-0.1661858,YAP1,Yes associated protein 1
1530_g_at,4.45E-01,3.72E-01,-0.901637,-6.2908,-0.0611635,FRY,FRY microtubule binding protein
36645_at,4.46E-01,3.72E-01,0.901137,-6.29125,0.063497,RELA,"RELA proto-oncogene, NF-kB subunit"
934_at,4.46E-01,3.73E-01,-0.900353,-6.29195,-0.0549603,GPLD1,glycosylphosphatidylinositol specific phospholipase D1
33371_s_at,4.46E-01,3.73E-01,0.900183,-6.2921,0.17551,RAB31,"RAB31, member RAS oncogene family"
35834_at,4.47E-01,3.74E-01,-0.898624,-6.29348,-0.4621144,AZGP1,"alpha-2-glycoprotein 1, zinc-binding"
40970_at,4.47E-01,3.74E-01,0.898472,-6.29362,0.0395579,RFXAP,regulatory factor X associated protein
846_s_at,4.47E-01,3.74E-01,-0.898026,-6.29401,-0.1119731,BAK1,BCL2 antagonist/killer 1
39180_at,4.48E-01,3.74E-01,0.897177,-6.29477,0.1016027,FUS,FUS RNA binding protein
38615_at,4.48E-01,3.75E-01,-0.896937,-6.29498,-0.0691335,OLFM4,olfactomedin 4
34845_at,4.48E-01,3.75E-01,-0.896664,-6.29522,-0.0842881,SAMM50,SAMM50 sorting and assembly machinery component
38937_at,4.48E-01,3.75E-01,-0.896498,-6.29537,-0.0613375,AP3B2,adaptor related protein complex 3 beta 2 subunit
38124_at,4.48E-01,3.75E-01,-0.8962,-6.29563,-0.1786509,MDK,midkine (neurite growth-promoting factor 2)
32848_at,4.48E-01,3.75E-01,0.895766,-6.29602,0.0757314,PSMC4,"proteasome 26S subunit, ATPase 4"
33170_at,4.49E-01,3.75E-01,-0.895435,-6.29631,-0.0655925,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16
33172_at,4.49E-01,3.75E-01,-0.895228,-6.2965,-0.0735089,Sep-11,septin 11
1788_s_at,4.49E-01,3.75E-01,-0.8952,-6.29652,-0.257129,DUSP4,dual specificity phosphatase 4
37576_at,4.49E-01,3.75E-01,-0.895176,-6.29654,-0.1838109,PCP4,Purkinje cell protein 4
34951_at,4.49E-01,3.76E-01,0.894701,-6.29696,0.176768,HCAR3,hydroxycarboxylic acid receptor 3
38882_r_at,4.50E-01,3.76E-01,-0.893548,-6.29798,-0.1651715,LOC101930303///TRIM16L///TRIM16,uncharacterized LOC101930303///tripartite motif containing 16-like///tripartite motif containing 16
40239_g_at,4.51E-01,3.77E-01,0.891572,-6.29973,0.0752205,IQCK,IQ motif containing K
41281_s_at,4.51E-01,3.78E-01,-0.891283,-6.29998,-0.0397379,PEX10,peroxisomal biogenesis factor 10
33479_g_at,4.51E-01,3.78E-01,-0.891173,-6.30008,-0.0331374,TNP2,transition protein 2
37678_at,4.51E-01,3.78E-01,0.890807,-6.3004,0.211377,BAMBI,BMP and activin membrane bound inhibitor
40413_at,4.51E-01,3.78E-01,-0.890747,-6.30045,-0.0497893,DAP3,death associated protein 3
33787_at,4.51E-01,3.78E-01,-0.890372,-6.30078,-0.1093556,NUAK1,NUAK family kinase 1
38735_at,4.52E-01,3.78E-01,0.889839,-6.30125,0.0452837,KIAA0513,KIAA0513
35066_g_at,4.52E-01,3.78E-01,0.889663,-6.30141,0.0687088,AGGF1,angiogenic factor with G-patch and FHA domains 1
1451_s_at,4.52E-01,3.79E-01,0.889265,-6.30176,0.4035549,POSTN,periostin
41089_at,4.52E-01,3.79E-01,-0.889176,-6.30184,-0.0517651,ATP2B4,ATPase plasma membrane Ca2+ transporting 4
32118_at,4.52E-01,3.79E-01,-0.889095,-6.30191,-0.0429115,RAD17,RAD17 checkpoint clamp loader component
40841_at,4.52E-01,3.79E-01,0.888931,-6.30205,0.1641978,TACC1,transforming acidic coiled-coil containing protein 1
39388_at,4.52E-01,3.79E-01,0.888486,-6.30244,0.0891481,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
34482_at,4.52E-01,3.79E-01,0.888289,-6.30262,0.0461929,HAUS3,HAUS augmin like complex subunit 3
1702_at,4.52E-01,3.79E-01,-0.888145,-6.30274,-0.0855415,IL2RA,interleukin 2 receptor subunit alpha
34676_at,4.52E-01,3.79E-01,-0.887964,-6.3029,-0.0582684,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
34239_at,4.53E-01,3.80E-01,0.887257,-6.30352,0.1079902,N4BP2L1,NEDD4 binding protein 2 like 1
41032_at,4.53E-01,3.80E-01,-0.887225,-6.30355,-0.0840902,PCSK5,proprotein convertase subtilisin/kexin type 5
38471_r_at,4.53E-01,3.80E-01,0.887169,-6.3036,0.0451328,APPBP2,amyloid beta precursor protein binding protein 2
31960_f_at,4.53E-01,3.80E-01,-0.886353,-6.30432,-0.1096544,GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1,G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
41316_s_at,4.53E-01,3.80E-01,-0.886182,-6.30447,-0.066407,SAFB,scaffold attachment factor B
39631_at,4.54E-01,3.81E-01,0.885696,-6.30489,0.192209,EMP2,epithelial membrane protein 2
33309_at,4.54E-01,3.81E-01,-0.885695,-6.30489,-0.0618047,ABHD5,abhydrolase domain containing 5
36536_at,4.54E-01,3.81E-01,0.885603,-6.30497,0.1725436,IQCJ-SCHIP1///SCHIP1,IQCJ-SCHIP1 readthrough///schwannomin interacting protein 1
38233_at,4.54E-01,3.81E-01,-0.885558,-6.30501,-0.160664,HOMER3,homer scaffolding protein 3
AFFX-HUMGAPDH/M33197_5_at,4.54E-01,3.81E-01,0.885025,-6.30548,0.116844,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
40733_f_at,4.54E-01,3.81E-01,-0.884738,-6.30573,-0.071634,MSX2,msh homeobox 2
32526_at,4.54E-01,3.81E-01,0.884622,-6.30583,0.0959904,JAM3,junctional adhesion molecule 3
41677_at,4.55E-01,3.82E-01,-0.883347,-6.30695,-0.1014701,IL15RA,interleukin 15 receptor subunit alpha
40636_at,4.56E-01,3.83E-01,0.88198,-6.30814,0.048444,FLOT1,flotillin 1
36694_at,4.56E-01,3.83E-01,0.881837,-6.30827,0.1742891,KCNS3,potassium voltage-gated channel modifier subfamily S member 3
33966_at,4.56E-01,3.83E-01,0.881704,-6.30838,0.0581525,IL7,interleukin 7
41591_at,4.56E-01,3.83E-01,-0.881568,-6.3085,-0.0539406,DCAF7,DDB1 and CUL4 associated factor 7
37916_at,4.56E-01,3.83E-01,0.880877,-6.3091,0.0847396,HMOX2,heme oxygenase 2
36998_s_at,4.56E-01,3.83E-01,-0.88032,-6.30959,-0.0822315,ATXN2,ataxin 2
36319_at,4.57E-01,3.84E-01,0.879302,-6.31048,0.1553595,FOXF2,forkhead box F2
32523_at,4.57E-01,3.84E-01,0.878823,-6.31089,0.2289798,CLTB,clathrin light chain B
40622_r_at,4.57E-01,3.84E-01,0.878745,-6.31096,0.0516391,UBE3B,ubiquitin protein ligase E3B
33726_at,4.57E-01,3.84E-01,0.878567,-6.31112,0.0741823,POLR2D,RNA polymerase II subunit D
36454_at,4.58E-01,3.84E-01,0.87836,-6.3113,0.2395322,CA12,carbonic anhydrase 12
36880_at,4.58E-01,3.85E-01,-0.877253,-6.31226,-0.0877805,NQO2,NAD(P)H quinone dehydrogenase 2
38136_at,4.58E-01,3.85E-01,0.877108,-6.31238,0.0312934,WRN,Werner syndrome RecQ like helicase
39807_at,4.58E-01,3.85E-01,-0.877034,-6.31245,-0.0439699,MCM9,minichromosome maintenance 9 homologous recombination repair factor
41249_at,4.58E-01,3.85E-01,-0.87685,-6.31261,-0.0714165,NADK,NAD kinase
37522_r_at,4.58E-01,3.85E-01,-0.876516,-6.3129,-0.0383893,ZNF330,zinc finger protein 330
33489_at,4.59E-01,3.86E-01,0.875757,-6.31356,0.0645229,TFF2,trefoil factor 2
41400_at,4.59E-01,3.86E-01,-0.875565,-6.31372,-0.1187301,TK1,thymidine kinase 1
39267_at,4.59E-01,3.86E-01,0.875082,-6.31414,0.1072704,PGM3,phosphoglucomutase 3
36607_at,4.60E-01,3.87E-01,0.873995,-6.31508,0.0809059,NAGA,alpha-N-acetylgalactosaminidase
37126_at,4.60E-01,3.87E-01,-0.873701,-6.31534,-0.0687126,TRIM21,tripartite motif containing 21
41812_s_at,4.60E-01,3.87E-01,-0.873158,-6.31581,-0.1512107,NUP210,nucleoporin 210
37920_at,4.61E-01,3.87E-01,0.87276,-6.31615,0.2747718,PITX1,paired like homeodomain 1
36737_at,4.61E-01,3.88E-01,-0.871525,-6.31722,-0.0426599,CRYBA4,crystallin beta A4
37246_at,4.61E-01,3.88E-01,-0.871326,-6.31739,-0.038296,ACD,adrenocortical dysplasia homolog
37910_at,4.61E-01,3.88E-01,0.871143,-6.31755,0.095415,HCFC1,host cell factor C1
32430_at,4.61E-01,3.88E-01,0.871054,-6.31762,0.0470162,GRPR,gastrin releasing peptide receptor
1533_at,4.62E-01,3.89E-01,-0.869687,-6.3188,-0.0562771,RAD50,RAD50 double strand break repair protein
394_at,4.63E-01,3.89E-01,-0.869189,-6.31923,-0.0638453,BLMH,bleomycin hydrolase
35203_at,4.63E-01,3.90E-01,-0.868711,-6.31964,-0.0819624,KAT6B,lysine acetyltransferase 6B
32179_s_at,4.63E-01,3.90E-01,0.868539,-6.31979,0.088751,SNAP23,synaptosome associated protein 23
39954_r_at,4.64E-01,3.90E-01,-0.867407,-6.32076,-0.0434828,ZNF623,zinc finger protein 623
